transaction_id,product_id,location_id,transaction_type,quantity,unit_cost,transaction_date,reference_number,created_by_user
TRX-01381,CAB-DCLL-1368,SYD-AUS-81,RECEIPT,141,145.14,30-Jul-25,PO-2025-9210,manager
TRX-01382,ELE-PES-2645,JUA-MEX-52,ISSUE,-66,430.64,30-Apr-25,SO-2025-3710,QA
TRX-01383,ELE-SELL-1101,MUN-GER-49,ISSUE,-34,165.02,24-Feb-25,SO-2025-3698,QA
TRX-01384,LIG-ULS-6122,CAI-EGY-15,ISSUE,-67,165.02,07-Apr-25,SO-2025-8428,admin
TRX-01385,CAB-HCRP-1461,HYD-IN-91,RECEIPT,22,361.57,31-Jul-25,PO-2025-0537,admin
TRX-01386,ELE-PEH-4958,PAR-FRA-55,ISSUE,-76,47.78,13-Jun-25,SO-2025-6365,admin
TRX-01387,ELE-PES-2645,MOS-RUS-92,RECEIPT,48,583.41,15-Jun-25,PO-2025-9403,clerk
TRX-01388,LIG-ULC-4840,CAI-EGY-15,ISSUE,-79,70.3,15-Jul-25,SO-2025-1289,manager
TRX-01389,ELE-SELL-1101,CAI-EGY-15,TRANSFER,53,135.45,12-Mar-25,TR-2025-3746,manager
TRX-01390,CAB-SCH-4757,HYD-IN-91,ISSUE,-26,151.28,18-Apr-25,SO-2025-4629,QA
TRX-01391,ELE-PES-2645,SYD-AUS-81,RECEIPT,32,135.45,21-Jun-25,PO-2025-6557,admin
TRX-01392,ELE-PEH-4958,SYD-AUS-81,TRANSFER,-41,430.64,02-Jun-25,TR-2025-5176,clerk
TRX-01393,CAB-PCC-3927,KAN-USA-1,RECEIPT,129,165.02,03-May-25,PO-2025-2438,manager
TRX-01394,ELE-SELL-1101,PAR-FRA-55,TRANSFER,29,151.28,05-Jul-25,TR-2025-5043,clerk
TRX-01395,LIG-PLR-3623,KAN-USA-1,RECEIPT,103,230.61,17-Jun-25,PO-2025-5150,admin
TRX-01396,ELE-PES-2645,JUA-MEX-52,ISSUE,-58,135.45,01-May-25,SO-2025-4200,admin
TRX-01397,ELE-SELL-1101,CAI-EGY-15,RECEIPT,138,361.57,16-Jun-25,PO-2025-4683,manager
TRX-01398,CAB-PCH-7464,SYD-AUS-81,RECEIPT,94,85.75,08-Apr-25,PO-2025-1087,QA
TRX-01399,ELE-DEH-2427,TOR-CAN-33,TRANSFER,-30,583.41,18-Apr-25,TR-2025-8842,QA
TRX-01400,LIG-HLS-6207,TOK-JAP-886,RECEIPT,89,447.51,17-Feb-25,PO-2025-9221,admin
TRX-01401,ELE-PES-2645,SYD-AUS-81,ISSUE,-21,145.14,11-Apr-25,SO-2025-8463,admin
TRX-01402,ELE-SELL-1101,TOR-CAN-33,RECEIPT,72,385.05,09-Jul-25,PO-2025-6479,QA
TRX-01403,LIG-VLS-7914,CAI-EGY-15,ISSUE,-76,165.02,23-Feb-25,SO-2025-8325,admin
TRX-01404,ELE-PEH-4958,BNG-IN-91,ISSUE,-47,230.61,01-May-25,SO-2025-4886,manager
TRX-01405,CAB-PCC-4515,CAI-EGY-15,ISSUE,-34,47.78,08-Mar-25,SO-2025-6946,manager
TRX-01406,ELE-PES-2645,MOS-RUS-92,ISSUE,-38,174.13,30-Mar-25,SO-2025-5025,clerk
TRX-01407,CAB-SCC-9497,HYD-IN-91,RECEIPT,90,151.28,23-May-25,PO-2025-5550,QA
TRX-01408,ELE-SELL-1101,SYD-AUS-81,ISSUE,-10,230.61,20-May-25,SO-2025-5885,admin
TRX-01409,CAB-PCH-8909,LON-UK-44,ISSUE,-14,27.58,26-Mar-25,SO-2025-4342,clerk
TRX-01410,ELE-PES-2645,SHG-CHN-77,ISSUE,-58,174.13,26-Jun-25,SO-2025-0481,manager
TRX-01411,ELE-SELL-1101,KAN-USA-1,ISSUE,-65,174.13,14-Mar-25,SO-2025-3239,QA
TRX-01412,LIG-ULRP-1925,MOS-RUS-92,ISSUE,-97,37.04,19-Mar-25,SO-2025-5170,manager
TRX-01413,ELE-PER-6577,TOR-CAN-33,ISSUE,-100,85.75,06-May-25,SO-2025-8533,admin
TRX-01414,CAB-SCH-7692,MUM-IN-91,RECEIPT,17,135.45,20-Feb-25,PO-2025-1311,clerk
TRX-01415,ELE-PES-2645,CAI-EGY-15,TRANSFER,-21,27.58,07-May-25,TR-2025-3760,admin
TRX-01416,ELE-SELL-1101,LON-UK-44,TRANSFER,-68,361.57,03-Jul-25,TR-2025-0033,admin
TRX-01417,LIG-ULC-5255,JUA-MEX-52,ISSUE,-31,83.65,04-Apr-25,SO-2025-7102,QA
TRX-01418,ELE-PES-2645,TOR-CAN-33,TRANSFER,-49,583.41,19-Jul-25,TR-2025-5064,QA
TRX-01419,CAB-PCH-7464,BNG-IN-91,ISSUE,-5,583.41,16-Feb-25,SO-2025-5526,admin
TRX-01420,ELE-SELL-1101,HYD-IN-91,ISSUE,-49,27.58,13-Feb-25,SO-2025-3717,QA
TRX-01421,ELE-PES-2645,JUA-MEX-52,RECEIPT,83,518.05,09-Jul-25,PO-2025-0261,clerk
TRX-01422,CAB-VCS-9964,TOK-JAP-886,RECEIPT,133,70.3,18-May-25,PO-2025-7772,clerk
TRX-01423,ELE-DEH-2427,TOR-CAN-33,TRANSFER,65,145.14,19-May-25,TR-2025-1199,admin
TRX-01424,CAB-PCH-1719,TOR-CAN-33,RECEIPT,39,518.05,07-Mar-25,PO-2025-2622,clerk
TRX-01425,ELE-PES-2645,KAN-USA-1,TRANSFER,65,27.58,11-Feb-25,TR-2025-6381,admin
TRX-01426,CAB-SCS-3360,HYD-IN-91,RECEIPT,134,361.57,15-May-25,PO-2025-5428,clerk
TRX-01427,ELE-SELL-1101,TOR-CAN-33,TRANSFER,-69,83.65,29-Jun-25,TR-2025-5823,manager
TRX-01428,LIG-HLCM-9594,KAN-USA-1,RECEIPT,37,463.47,13-Jun-25,PO-2025-6468,admin
TRX-01429,ELE-PES-2645,CAI-EGY-15,TRANSFER,-13,85.75,05-Jul-25,TR-2025-5126,clerk
TRX-01430,ELE-SELL-1101,CAI-EGY-15,TRANSFER,-13,135.45,24-Jul-25,TR-2025-4342,manager
TRX-01431,CAB-SCCM-4572,LON-UK-44,ISSUE,-78,27.58,04-Jul-25,SO-2025-6570,admin
TRX-01432,ELE-PES-2645,LON-UK-44,ISSUE,-27,145.14,19-Feb-25,SO-2025-7106,clerk
TRX-01433,ELE-PEH-4958,CAI-EGY-15,TRANSFER,-28,361.57,18-Mar-25,TR-2025-5855,clerk
TRX-01434,CAB-PCC-4723,MOS-RUS-92,TRANSFER,66,85.75,28-Apr-25,TR-2025-2005,manager
TRX-01435,ELE-SELL-1101,PAR-FRA-55,RECEIPT,12,447.51,07-Mar-25,PO-2025-5793,QA
TRX-01436,ELE-PES-2645,MOS-RUS-92,RECEIPT,129,463.47,03-Jun-25,PO-2025-3739,QA
TRX-01437,CAB-PCH-8909,TOK-JAP-886,RECEIPT,11,447.51,24-May-25,PO-2025-1559,manager
TRX-01438,ELE-SELL-1101,TOR-CAN-33,ISSUE,-74,47.78,20-Jul-25,SO-2025-8995,manager
TRX-01439,CAB-PCC-3927,MOS-RUS-92,ISSUE,-23,47.78,12-Apr-25,SO-2025-8012,admin
TRX-01440,ELE-PES-2645,PAR-FRA-55,RECEIPT,39,361.57,21-Mar-25,PO-2025-5311,QA
TRX-01441,LIG-HLS-1447,MUM-IN-91,TRANSFER,-61,37.04,23-Feb-25,TR-2025-5819,admin
TRX-01442,ELE-PER-6577,SHG-CHN-77,RECEIPT,10,447.51,01-Mar-25,PO-2025-8619,clerk
TRX-01443,ELE-PES-2645,MUN-GER-49,ISSUE,-61,151.28,12-Jun-25,SO-2025-5047,manager
TRX-01444,ELE-SELL-1101,PAR-FRA-55,TRANSFER,-53,430.64,03-Aug-25,TR-2025-9997,admin
TRX-01445,CAB-SCH-9306,MUN-GER-49,RECEIPT,63,165.02,03-May-25,PO-2025-1237,manager
TRX-01446,ELE-PEH-4958,CAI-EGY-15,RECEIPT,66,151.28,21-Mar-25,PO-2025-9018,admin
TRX-01447,ELE-PES-2645,LON-UK-44,ISSUE,-42,447.51,21-Jun-25,SO-2025-8483,clerk
TRX-01448,LIG-VLH-4354,TOR-CAN-33,RECEIPT,127,47.78,20-Jun-25,PO-2025-4172,clerk
TRX-01449,ELE-SELL-1101,LON-UK-44,ISSUE,-100,85.75,16-Apr-25,SO-2025-9852,QA
TRX-01450,ELE-PES-2645,CAI-EGY-15,ISSUE,-44,37.04,10-Jun-25,SO-2025-1070,QA
TRX-01451,CAB-HCRP-1461,BNG-IN-91,TRANSFER,-49,361.57,05-Mar-25,TR-2025-0758,clerk
TRX-01452,ELE-PES-2645,PAR-FRA-55,ISSUE,-8,463.47,02-Apr-25,SO-2025-6341,admin
TRX-01453,ELE-SELL-1101,TOK-JAP-886,ISSUE,-99,583.41,10-Aug-25,SO-2025-1152,manager
TRX-01454,LIG-PLR-3623,SYD-AUS-81,TRANSFER,-14,325.14,29-Apr-25,TR-2025-1497,clerk
TRX-01455,ELE-PES-2645,JUA-MEX-52,ISSUE,-74,37.04,22-Jul-25,SO-2025-4305,clerk
TRX-01456,CAB-PCC-4515,PAR-FRA-55,TRANSFER,70,583.41,28-Jun-25,TR-2025-8627,admin
TRX-01457,ELE-SELL-1101,SYD-AUS-81,ISSUE,-17,85.75,23-Jun-25,SO-2025-5838,clerk
TRX-01458,ELE-PES-2645,MUN-GER-49,RECEIPT,24,47.78,08-Jun-25,PO-2025-0488,clerk
TRX-01459,CAB-SCC-9497,TOK-JAP-886,RECEIPT,149,430.64,30-Jul-25,PO-2025-1421,admin
TRX-01460,ELE-PES-2645,MOS-RUS-92,TRANSFER,-38,165.02,23-May-25,TR-2025-6600,clerk
TRX-01461,ELE-SELL-1101,JUA-MEX-52,RECEIPT,114,325.14,25-Feb-25,PO-2025-2547,QA
TRX-01462,LIG-ULS-6122,JUA-MEX-52,TRANSFER,-7,135.45,15-Jul-25,TR-2025-4535,QA
TRX-01463,ELE-PEH-4958,PAR-FRA-55,RECEIPT,138,165.02,03-Jun-25,PO-2025-2591,QA
TRX-01464,ELE-PES-2645,JUA-MEX-52,ISSUE,-94,447.51,19-May-25,SO-2025-6576,QA
TRX-01465,CAB-SCLL-8561,TOR-CAN-33,ISSUE,-33,447.51,21-Mar-25,SO-2025-5992,clerk
TRX-01466,ELE-SELL-1101,SYD-AUS-81,ISSUE,-9,361.57,06-May-25,SO-2025-8555,manager
TRX-01467,CAB-PCH-7464,DBN-SA-70,RECEIPT,104,27.58,02-May-25,PO-2025-7169,QA
TRX-01468,ELE-PES-2645,MUM-IN-91,TRANSFER,-24,430.64,02-Mar-25,TR-2025-4011,QA
TRX-01469,ELE-SELL-1101,TOR-CAN-33,ISSUE,-52,174.13,15-Jun-25,SO-2025-9222,clerk
TRX-01470,LIG-ULRP-5976,KAN-USA-1,TRANSFER,24,385.05,19-May-25,TR-2025-7457,clerk
TRX-01471,ELE-PES-2645,MUN-GER-49,RECEIPT,79,47.78,18-Jun-25,PO-2025-8385,admin
TRX-01472,CAB-PCC-3927,CAI-EGY-15,TRANSFER,-69,430.64,05-Aug-25,TR-2025-2395,QA
TRX-01473,ELE-SELL-1101,CAI-EGY-15,ISSUE,-62,463.47,24-Jul-25,SO-2025-9522,admin
TRX-01474,ELE-PEH-4958,SHG-CHN-77,ISSUE,-25,361.57,26-May-25,SO-2025-4076,QA
TRX-01475,LIG-HLR-7050,DBN-SA-70,TRANSFER,18,325.14,26-Apr-25,TR-2025-5271,manager
TRX-01476,ELE-PES-2645,BNG-IN-91,RECEIPT,112,83.65,04-Aug-25,PO-2025-2472,clerk
TRX-01477,ELE-SELL-1101,JUA-MEX-52,ISSUE,-42,70.3,18-Feb-25,SO-2025-6338,clerk
TRX-01478,CAB-SCS-9865,TOR-CAN-33,ISSUE,-20,83.65,25-Mar-25,SO-2025-5889,admin
TRX-01479,ELE-PES-2645,MUM-IN-91,TRANSFER,14,447.51,12-Jun-25,TR-2025-6738,admin
TRX-01480,ELE-SELL-1101,MUN-GER-49,RECEIPT,48,70.3,27-Feb-25,PO-2025-8684,clerk
TRX-01481,LIG-SLS-8587,MOS-RUS-92,RECEIPT,94,151.28,25-Mar-25,PO-2025-4781,clerk
TRX-01482,ELE-PES-2645,TOR-CAN-33,RECEIPT,26,37.04,08-Mar-25,PO-2025-2568,clerk
TRX-01483,ELE-SELL-1101,MUN-GER-49,ISSUE,-80,37.04,08-Jun-25,SO-2025-2165,QA
TRX-01484,CAB-UCR-3301,LON-UK-44,TRANSFER,-69,135.45,15-Mar-25,TR-2025-4720,QA
TRX-01485,ELE-PEH-4958,MUN-GER-49,RECEIPT,139,583.41,30-May-25,PO-2025-0622,manager
TRX-01486,CAB-PCH-1719,MOS-RUS-92,ISSUE,-56,447.51,18-May-25,SO-2025-7954,QA
TRX-01487,ELE-PES-2645,TOK-JAP-886,RECEIPT,84,518.05,18-Jun-25,PO-2025-1848,clerk
TRX-01488,ELE-SELL-1101,TOR-CAN-33,ISSUE,-60,230.61,08-Jul-25,SO-2025-2130,QA
TRX-01489,LIG-HLS-6207,LON-UK-44,ISSUE,-71,447.51,02-Mar-25,SO-2025-0607,admin
TRX-01490,ELE-PES-2645,CAI-EGY-15,RECEIPT,30,27.58,05-Jun-25,PO-2025-0165,clerk
TRX-01491,CAB-PCH-7464,TOR-CAN-33,ISSUE,-58,27.58,30-Jun-25,SO-2025-0921,QA
TRX-01492,ELE-SELL-1101,MUM-IN-91,RECEIPT,139,135.45,18-Feb-25,PO-2025-1019,clerk
TRX-01493,CAB-HCLL-1597,SHG-CHN-77,ISSUE,-86,135.45,31-Jul-25,SO-2025-0158,admin
TRX-01494,ELE-PES-2645,HYD-IN-91,RECEIPT,51,325.14,08-Jun-25,PO-2025-1526,admin
TRX-01495,ELE-SELL-1101,MUN-GER-49,TRANSFER,-7,70.3,26-May-25,TR-2025-6097,QA
TRX-01496,LIG-PLR-3427,PAR-FRA-55,TRANSFER,52,83.65,29-Mar-25,TR-2025-6987,clerk
TRX-01497,ELE-PES-2645,MUM-IN-91,ISSUE,-40,447.51,22-Jul-25,SO-2025-9864,manager
TRX-01498,CAB-SCCM-4572,JUA-MEX-52,RECEIPT,65,70.3,17-Apr-25,PO-2025-6598,admin
TRX-01499,ELE-SELL-1101,MUM-IN-91,RECEIPT,50,430.64,07-Jul-25,PO-2025-0059,manager
TRX-01500,ELE-SELL-1101,SHG-CHN-77,ISSUE,-92,85.75,30-May-25,SO-2025-0889,QA
TRX-01501,ELE-PES-2645,SHG-CHN-77,RECEIPT,72,151.28,13-Apr-25,PO-2025-3096,admin
TRX-01502,CAB-PCC-4515,HYD-IN-91,RECEIPT,112,230.61,01-Jun-25,PO-2025-4021,manager
TRX-01503,ELE-PEH-4958,KAN-USA-1,TRANSFER,-45,230.61,17-Mar-25,TR-2025-9487,admin
TRX-01504,ELE-PES-2645,MUM-IN-91,ISSUE,-28,325.14,04-May-25,SO-2025-2233,manager
TRX-01505,CAB-PCH-8909,CAI-EGY-15,RECEIPT,51,83.65,06-May-25,PO-2025-1909,clerk
TRX-01506,ELE-SELL-1101,DBN-SA-70,RECEIPT,110,230.61,29-Apr-25,PO-2025-8461,clerk
TRX-01507,LIG-ULS-6122,CAI-EGY-15,RECEIPT,106,447.51,19-Apr-25,PO-2025-5222,QA
TRX-01508,ELE-PES-2645,KAN-USA-1,RECEIPT,135,151.28,30-Mar-25,PO-2025-4207,admin
TRX-01509,CAB-HCRP-1461,SHG-CHN-77,ISSUE,-89,37.04,23-May-25,SO-2025-1496,manager
TRX-01510,ELE-PEH-4958,SYD-AUS-81,TRANSFER,54,385.05,06-Aug-25,TR-2025-0829,QA
TRX-01511,ELE-PES-2645,MOS-RUS-92,TRANSFER,-60,27.58,22-May-25,TR-2025-4352,clerk
TRX-01512,CAB-PCC-3927,JUA-MEX-52,ISSUE,-67,165.02,07-Apr-25,SO-2025-6390,clerk
TRX-01513,ELE-SELL-1101,MOS-RUS-92,RECEIPT,55,145.14,19-Jun-25,PO-2025-1739,QA
TRX-01514,LIG-HLS-1447,DBN-SA-70,ISSUE,-25,385.05,13-Feb-25,SO-2025-0020,admin
TRX-01515,ELE-PES-2645,DBN-SA-70,ISSUE,-72,27.58,10-Jun-25,SO-2025-1855,manager
TRX-01516,ELE-PER-6577,TOK-JAP-886,ISSUE,-62,85.75,22-Feb-25,SO-2025-5412,clerk
TRX-01517,ELE-SELL-1101,HYD-IN-91,RECEIPT,80,583.41,09-Jun-25,PO-2025-0783,QA
TRX-01518,CAB-SCH-7692,HYD-IN-91,RECEIPT,77,447.51,17-May-25,PO-2025-5817,clerk
TRX-01519,ELE-PES-2645,TOK-JAP-886,RECEIPT,30,583.41,03-Jun-25,PO-2025-0377,clerk
TRX-01520,ELE-DEH-2427,PAR-FRA-55,RECEIPT,146,70.3,29-Mar-25,PO-2025-4897,manager
TRX-01521,ELE-SELL-1101,BNG-IN-91,TRANSFER,30,230.61,16-May-25,TR-2025-7811,admin
TRX-01522,LIG-HLC-2172,TOR-CAN-33,RECEIPT,16,385.05,16-Feb-25,PO-2025-8556,admin
TRX-01523,ELE-PES-2645,CAI-EGY-15,TRANSFER,33,165.02,12-May-25,TR-2025-5135,manager
TRX-01524,CAB-PCH-1719,TOR-CAN-33,ISSUE,-25,325.14,30-Jun-25,SO-2025-7796,QA
TRX-01525,ELE-SELL-1101,MOS-RUS-92,RECEIPT,104,325.14,12-Apr-25,PO-2025-1336,QA
TRX-01526,CAB-SCH-9306,KAN-USA-1,TRANSFER,39,583.41,21-Jun-25,TR-2025-6604,admin
TRX-01527,ELE-PES-2645,MOS-RUS-92,TRANSFER,20,447.51,23-Jun-25,TR-2025-3595,clerk
TRX-01528,CAB-SCS-3360,HYD-IN-91,TRANSFER,25,447.51,22-Jul-25,TR-2025-2479,clerk
TRX-01529,ELE-SELL-1101,MUM-IN-91,ISSUE,-86,230.61,10-Apr-25,SO-2025-6444,QA
TRX-01530,ELE-PEH-4958,MUM-IN-91,ISSUE,-99,151.28,15-Mar-25,SO-2025-9168,manager
TRX-01531,ELE-PES-2645,MOS-RUS-92,RECEIPT,77,385.05,06-Aug-25,PO-2025-2048,clerk
TRX-01532,CAB-PCC-4723,TOK-JAP-886,TRANSFER,39,165.02,25-Mar-25,TR-2025-3720,QA
TRX-01533,ELE-SELL-1101,TOR-CAN-33,TRANSFER,-36,430.64,31-Jul-25,TR-2025-1824,manager
TRX-01534,ELE-PES-2645,KAN-USA-1,TRANSFER,13,70.3,05-Apr-25,TR-2025-6531,admin
TRX-01535,LIG-ULRP-1925,CAI-EGY-15,TRANSFER,-57,325.14,17-May-25,TR-2025-9229,manager
TRX-01536,ELE-PES-2645,SYD-AUS-81,TRANSFER,41,135.45,02-Jul-25,TR-2025-3281,admin
TRX-01537,CAB-SCC-8973,SHG-CHN-77,TRANSFER,-47,47.78,29-Apr-25,TR-2025-5026,QA
TRX-01538,ELE-SELL-1101,LON-UK-44,TRANSFER,-22,430.64,28-Apr-25,TR-2025-9022,manager
TRX-01539,CAB-PCH-7464,SHG-CHN-77,ISSUE,-31,325.14,22-Feb-25,SO-2025-3008,QA
TRX-01540,ELE-PES-2645,TOR-CAN-33,RECEIPT,68,165.02,29-Apr-25,PO-2025-6931,admin
TRX-01541,LIG-VLS-7914,LON-UK-44,TRANSFER,-9,430.64,05-Aug-25,TR-2025-9552,clerk
TRX-01542,ELE-SELL-1101,HYD-IN-91,ISSUE,-40,83.65,27-Mar-25,SO-2025-7972,clerk
TRX-01543,CAB-DCLL-1368,JUA-MEX-52,RECEIPT,142,83.65,18-Apr-25,PO-2025-0262,admin
TRX-01544,ELE-PES-2645,TOK-JAP-886,ISSUE,-100,361.57,10-Jul-25,SO-2025-6365,clerk
TRX-01545,ELE-PEH-4958,TOR-CAN-33,TRANSFER,-44,47.78,11-Jun-25,TR-2025-4297,clerk
TRX-01546,ELE-SELL-1101,JUA-MEX-52,RECEIPT,99,145.14,08-Jun-25,PO-2025-1279,manager
TRX-01547,CAB-HCLL-1597,TOK-JAP-886,RECEIPT,12,135.45,30-Apr-25,PO-2025-5120,manager
TRX-01548,ELE-PES-2645,SYD-AUS-81,TRANSFER,-67,135.45,30-May-25,TR-2025-1411,clerk
TRX-01549,ELE-SELL-1101,PAR-FRA-55,TRANSFER,-34,518.05,24-May-25,TR-2025-4563,manager
TRX-01550,CAB-UCRP-8556,MUN-GER-49,ISSUE,-5,85.75,11-Apr-25,SO-2025-5038,admin
TRX-01551,ELE-PES-2645,PAR-FRA-55,ISSUE,-27,135.45,26-May-25,SO-2025-3156,manager
TRX-01552,LIG-HLR-7050,TOR-CAN-33,RECEIPT,72,145.14,07-Jul-25,PO-2025-1667,manager
TRX-01553,ELE-SELL-1101,HYD-IN-91,TRANSFER,-27,361.57,12-Mar-25,TR-2025-9806,manager
TRX-01554,ELE-PES-2645,CAI-EGY-15,TRANSFER,-20,174.13,08-Apr-25,TR-2025-3478,QA
TRX-01555,CAB-SCS-9865,TOK-JAP-886,TRANSFER,-35,174.13,08-Aug-25,TR-2025-3810,admin
TRX-01556,ELE-PES-2645,DBN-SA-70,TRANSFER,34,85.75,06-Jul-25,TR-2025-7006,clerk
TRX-01557,ELE-SELL-1101,MUM-IN-91,RECEIPT,103,145.14,29-Jun-25,PO-2025-3975,clerk
TRX-01558,LIG-PLR-3623,CAI-EGY-15,RECEIPT,100,230.61,06-May-25,PO-2025-7725,QA
TRX-01559,ELE-PES-2645,BNG-IN-91,RECEIPT,25,518.05,16-May-25,PO-2025-5277,manager
TRX-01560,ELE-PEH-4958,BNG-IN-91,RECEIPT,49,47.78,18-May-25,PO-2025-8853,admin
TRX-01561,CAB-PCC-4515,KAN-USA-1,TRANSFER,-21,85.75,28-Apr-25,TR-2025-6159,admin
TRX-01562,ELE-SELL-1101,MUM-IN-91,TRANSFER,-68,47.78,16-Mar-25,TR-2025-4410,clerk
TRX-01563,ELE-PES-2645,CAI-EGY-15,ISSUE,-58,83.65,27-Feb-25,SO-2025-7492,QA
TRX-01564,CAB-PCH-8909,TOR-CAN-33,ISSUE,-94,430.64,26-Apr-25,SO-2025-7963,QA
TRX-01565,ELE-SELL-1101,HYD-IN-91,ISSUE,-43,151.28,26-Jun-25,SO-2025-6588,QA
TRX-01566,ELE-PES-2645,BNG-IN-91,ISSUE,-81,70.3,19-Jul-25,SO-2025-3703,QA
TRX-01567,LIG-SLS-6739,KAN-USA-1,TRANSFER,-32,27.58,19-Jun-25,TR-2025-2327,admin
TRX-01568,CAB-PCC-3927,DBN-SA-70,TRANSFER,64,325.14,26-Jul-25,TR-2025-2875,manager
TRX-01569,ELE-PES-2645,TOR-CAN-33,TRANSFER,-50,463.47,19-Jun-25,TR-2025-6378,clerk
TRX-01570,ELE-SELL-1101,MUN-GER-49,RECEIPT,98,430.64,18-Mar-25,PO-2025-0360,admin
TRX-01571,CAB-HCRP-6846,HYD-IN-91,TRANSFER,38,135.45,29-Apr-25,TR-2025-4694,QA
TRX-01572,ELE-PES-2645,HYD-IN-91,ISSUE,-28,325.14,04-Jun-25,SO-2025-8479,QA
TRX-01573,ELE-PEH-4958,BNG-IN-91,RECEIPT,141,430.64,22-May-25,PO-2025-2022,clerk
TRX-01574,ELE-SELL-1101,SHG-CHN-77,TRANSFER,66,325.14,13-Jun-25,TR-2025-6941,manager
TRX-01575,ELE-PES-2645,LON-UK-44,TRANSFER,-54,430.64,11-Jul-25,TR-2025-4227,manager
TRX-01576,CAB-PCH-1719,MOS-RUS-92,RECEIPT,24,135.45,09-Aug-25,PO-2025-2856,manager
TRX-01577,ELE-PEH-4958,DBN-SA-70,RECEIPT,53,361.57,12-Feb-25,PO-2025-2159,QA
TRX-01578,ELE-PES-2645,MUN-GER-49,RECEIPT,89,430.64,04-Jun-25,PO-2025-7943,admin
TRX-01579,CAB-SCCM-4572,DBN-SA-70,ISSUE,-46,37.04,20-Mar-25,SO-2025-9571,admin
TRX-01580,ELE-SELL-1101,MUM-IN-91,RECEIPT,111,430.64,05-May-25,PO-2025-4251,manager
TRX-01581,ELE-PES-2645,JUA-MEX-52,TRANSFER,-35,85.75,01-Jun-25,TR-2025-4266,clerk
TRX-01582,LIG-HLS-6207,MUN-GER-49,ISSUE,-37,230.61,21-Jul-25,SO-2025-9186,manager
TRX-01583,ELE-PES-2645,TOR-CAN-33,RECEIPT,41,37.04,28-Jun-25,PO-2025-7499,manager
TRX-01584,ELE-SELL-1101,DBN-SA-70,TRANSFER,54,430.64,28-Jul-25,TR-2025-3748,clerk
TRX-01585,CAB-PCH-7464,DBN-SA-70,RECEIPT,44,37.04,17-May-25,PO-2025-0982,manager
TRX-01586,ELE-PEH-4958,JUA-MEX-52,TRANSFER,-44,70.3,18-Apr-25,TR-2025-1137,clerk
TRX-01587,ELE-PES-2645,KAN-USA-1,ISSUE,-8,325.14,07-Mar-25,SO-2025-1965,clerk
TRX-01588,ELE-SELL-1101,MUM-IN-91,TRANSFER,-5,583.41,02-May-25,TR-2025-3774,admin
TRX-01589,LIG-ULS-5285,TOK-JAP-886,ISSUE,-18,447.51,03-Aug-25,SO-2025-7199,clerk
TRX-01590,ELE-PES-2645,JUA-MEX-52,RECEIPT,106,165.02,28-Mar-25,PO-2025-6056,manager
TRX-01591,ELE-DEH-2427,KAN-USA-1,RECEIPT,124,70.3,06-Apr-25,PO-2025-2185,clerk
TRX-01592,ELE-SELL-1101,TOK-JAP-886,ISSUE,-35,85.75,11-Jul-25,SO-2025-9744,manager
TRX-01593,CAB-PCC-4515,MUM-IN-91,ISSUE,-26,447.51,13-Feb-25,SO-2025-5267,clerk
TRX-01594,ELE-PES-2645,DBN-SA-70,RECEIPT,97,135.45,07-Aug-25,PO-2025-7700,admin
TRX-01595,CAB-PCH-8909,MUM-IN-91,TRANSFER,48,145.14,07-Jul-25,TR-2025-8186,manager
TRX-01596,ELE-SELL-1101,MUN-GER-49,TRANSFER,37,70.3,20-Apr-25,TR-2025-4352,manager
TRX-01597,ELE-PES-2645,BNG-IN-91,RECEIPT,94,47.78,25-Jun-25,PO-2025-6844,manager
TRX-01598,LIG-ULS-5844,SHG-CHN-77,ISSUE,-38,145.14,28-Feb-25,SO-2025-0606,clerk
TRX-01599,ELE-PEH-4958,MUM-IN-91,ISSUE,-92,430.64,26-Jul-25,SO-2025-7809,admin
TRX-01600,CAB-PCH-1719,JUA-MEX-52,TRANSFER,-42,385.05,27-Apr-25,TR-2025-7365,admin
TRX-01601,ELE-SELL-1101,MOS-RUS-92,ISSUE,-18,135.45,13-Mar-25,SO-2025-6279,admin
TRX-01602,LIG-HLS-1447,MOS-RUS-92,RECEIPT,20,70.3,09-Mar-25,PO-2025-9002,admin
TRX-01603,ELE-PES-2645,CAI-EGY-15,ISSUE,-46,37.04,17-Apr-25,SO-2025-0424,clerk
TRX-01604,ELE-PER-6577,LON-UK-44,RECEIPT,55,85.75,02-Mar-25,PO-2025-3018,manager
TRX-01605,ELE-SELL-1101,SHG-CHN-77,RECEIPT,49,47.78,04-Jul-25,PO-2025-6330,QA
TRX-01606,CAB-PCC-3927,MUM-IN-91,TRANSFER,-12,83.65,11-Mar-25,TR-2025-6477,admin
TRX-01607,ELE-PES-2645,KAN-USA-1,TRANSFER,-17,27.58,26-Mar-25,TR-2025-6348,QA
TRX-01608,CAB-SCH-9306,MOS-RUS-92,TRANSFER,34,135.45,18-May-25,TR-2025-2708,clerk
TRX-01609,ELE-PEH-4958,KAN-USA-1,TRANSFER,18,27.58,05-May-25,TR-2025-5899,clerk
TRX-01610,ELE-PES-2645,BNG-IN-91,ISSUE,-68,70.3,16-Apr-25,SO-2025-7206,QA
TRX-01611,CAB-PCH-7464,LON-UK-44,RECEIPT,51,174.13,24-Feb-25,PO-2025-0913,manager
